Time (CAT);Open;High;Low;Close;Volume 
2011-04-27 07:00:00;81,569;81,903;81,559;81,784;31599,61
2011-04-27 11:00:00;81,785;82,352;81,779;82,293;34193,15
2011-04-27 15:00:00;82,293;82,785;82,251;82,456;34723,4
2011-04-27 19:00:00;82,455;82,492;82,015;82,14;20973,05
2011-04-27 23:00:00;82,14;82,273;81,88;82,071;21781,65
2011-04-28 03:00:00;82,071;82,118;81,612;81,725;24663,41
2011-04-28 07:00:00;81,725;81,778;81,484;81,55;28788,53
2011-04-28 11:00:00;81,551;81,85;81,504;81,59;27479,43
2011-04-28 15:00:00;81,589;81,601;81,397;81,558;30359,55
2011-04-28 19:00:00;81,558;81,7;81,44;81,519;14882,25
2011-04-28 23:00:00;81,517;81,648;81,478;81,513;7417,74
2011-04-29 03:00:00;81,514;81,604;81,479;81,558;10602,1
2011-04-29 07:00:00;81,558;81,62;81,439;81,459;13154,63
2011-04-29 11:00:00;81,459;81,482;81,12;81,341;18264,15
2011-04-29 15:00:00;81,339;81,537;81,095;81,246;23593,09
2011-04-29 19:00:00;81,252;81,254;81,04;81,162;12514,71
2011-05-01 23:00:00;81,091;81,345;80,996;81,131;16670,36
2011-05-02 03:00:00;81,131;81,687;81,112;81,497;19598,82
2011-05-02 07:00:00;81,497;81,574;81,41;81,505;15250,58
2011-05-02 11:00:00;81,503;81,585;81,351;81,418;14442,98
2011-05-02 15:00:00;81,418;81,425;81,041;81,197;29595,89
2011-05-02 19:00:00;81,197;81,281;81,181;81,207;13140,12
2011-05-02 23:00:00;81,203;81,27;81,011;81,039;8286,25
2011-05-03 03:00:00;81,039;81,12;80,974;80,982;8480,78
2011-05-03 07:00:00;80,984;81,088;80,899;81,009;20998,63
2011-05-03 11:00:00;81,009;81,064;80,704;80,712;23629,68
2011-05-03 15:00:00;80,712;81,06;80,695;80,978;33608,86
2011-05-03 19:00:00;80,976;81,042;80,872;80,918;19262,31
2011-05-03 23:00:00;80,918;81,104;80,907;80,944;7061,53
2011-05-04 03:00:00;80,944;80,979;80,809;80,916;10755,33
2011-05-04 07:00:00;80,917;81,067;80,839;81,06;21213,54
2011-05-04 11:00:00;81,059;81,187;80,911;80,936;31166,28
2011-05-04 15:00:00;80,938;80,964;80,43;80,521;42924,46
2011-05-04 19:00:00;80,52;80,624;80,487;80,604;18147,94
2011-05-04 23:00:00;80,604;80,687;80,492;80,609;9145,99
2011-05-05 03:00:00;80,609;80,649;80,415;80,421;13061,41
2011-05-05 07:00:00;80,419;80,485;80,232;80,255;23329,61
2011-05-05 11:00:00;80,256;80,265;79,563;79,777;53673,96
2011-05-05 15:00:00;79,778;80,202;79,729;80,155;51648,45
2011-05-05 19:00:00;80,161;80,348;79,998;80,06;26575,93
2011-05-05 23:00:00;80,057;80,604;80,034;80,414;19407,06
2011-05-06 03:00:00;80,414;80,559;80,359;80,456;18789,29
2011-05-06 07:00:00;80,456;80,642;80,27;80,293;35597,81
2011-05-06 11:00:00;80,3;80,936;80,201;80,731;43033,31
2011-05-06 15:00:00;80,731;80,747;80,272;80,391;52256,44
2011-05-06 19:00:00;80,393;80,634;80,247;80,607;26194,67
2011-05-08 23:00:00;80,618;80,837;80,58;80,688;16212,47
2011-05-09 03:00:00;80,691;80,691;80,512;80,519;21462,63
2011-05-09 07:00:00;80,519;80,704;80,509;80,608;33075,99
2011-05-09 11:00:00;80,609;80,827;80,581;80,663;33336,57
2011-05-09 15:00:00;80,664;80,756;80,528;80,528;36998,62
2011-05-09 19:00:00;80,52;80,56;80,178;80,341;17433,94
2011-05-09 23:00:00;80,341;80,355;80,156;80,263;19899,06
2011-05-10 03:00:00;80,263;80,456;80,226;80,4;27515,17
2011-05-10 07:00:00;80,402;80,876;80,382;80,695;41715,69
2011-05-10 11:00:00;80,692;80,739;80,528;80,623;30973,61
2011-05-10 15:00:00;80,624;80,799;80,571;80,718;37101,48
2011-05-10 19:00:00;80,717;80,904;80,71;80,86;18798,84
2011-05-10 23:00:00;80,858;81,084;80,782;80,887;20358,82
2011-05-11 03:00:00;80,888;81,003;80,817;80,858;27873,04
2011-05-11 07:00:00;80,857;80,93;80,613;80,65;32309,52
2011-05-11 11:00:00;80,649;81,231;80,627;81,12;42442,94
2011-05-11 15:00:00;81,12;81,321;80,687;80,881;60099,92
2011-05-11 19:00:00;80,881;81,045;80,733;81,032;17286,17
2011-05-11 23:00:00;81,031;81,178;80,906;81,14;14730,85
2011-05-12 03:00:00;81,14;81,335;81,057;81,18;26556,99
2011-05-12 07:00:00;81,18;81,195;80,97;81,037;30712,13
2011-05-12 11:00:00;81,038;81,167;80,728;80,957;36779,28
2011-05-12 15:00:00;80,957;80,957;80,707;80,813;39292,63
