Time (CAT);Open;High;Low;Close;Volume 
2015-09-13 23:00:00;120,51;120,989;119,054;119,948;762123,73
2015-09-20 23:00:00;120,111;121,235;119,223;120,547;789015,25
2015-09-27 23:00:00;120,509;120,591;118,684;119,871;923255,98
2015-10-04 23:00:00;119,961;120,568;119,625;120,254;718335,46
2015-10-11 23:00:00;120,17;120,257;118,063;119,398;558613,23
2015-10-18 23:00:00;119,364;121,48;119,139;121,459;572134,35
2015-10-25 23:00:00;121,434;121,501;120,027;120,598;619863,25
2015-11-02 00:00:00;120,355;123,267;120,257;123,077;565697,39
2015-11-09 00:00:00;123,281;123,602;122,443;122,579;560757,67
2015-11-16 00:00:00;122,235;123,75;122,223;122,766;576538,81
2015-11-23 00:00:00;122,811;123,259;122,258;122,707;449665,65
2015-11-30 00:00:00;122,811;123,67;122,297;123,087;614728,9
2015-12-07 00:00:00;123,171;123,476;120,581;120,994;634132,48
2015-12-14 00:00:00;121,148;123,559;120,343;121,14;772026,69
2015-12-21 00:00:00;121,248;121,504;120,032;120,19;368443,25
2015-12-28 00:00:00;120,182;120,653;120,005;120,23;279614,39
2016-01-04 00:00:00;120,188;120,464;117,222;117,222;883724,43
2016-01-11 00:00:00;117,222;118,379;116,508;116,967;1029247,52
2016-01-18 00:00:00;116,679;118,877;115,974;118,768;1032149,93
2016-01-25 00:00:00;118,654;121,686;117,656;121,12;949626,95
2016-02-01 00:00:00;121,33;121,487;116,292;116,817;1029673,96
2016-02-08 00:00:00;116,801;117,525;110,98;113,192;1320132,18
2016-02-15 00:00:00;113,397;114,876;112,306;112,558;945010,34
2016-02-22 00:00:00;112,557;113,992;111,042;113,98;974804,98
2016-02-29 00:00:00;113,955;114,555;112,158;113,714;998633,63
2016-03-07 00:00:00;113,92;114,446;112,228;113,838;982987,05
2016-03-13 23:00:00;113,925;114,136;110,666;111,531;891336,03
2016-03-20 23:00:00;111,509;113,32;111,219;113,066;664141,34
2016-03-27 23:00:00;113,157;113,802;111,583;111,649;709492,37
2016-04-03 23:00:00;111,602;111,798;107,666;108,032;871280,1
2016-04-10 23:00:00;107,968;109,73;107,628;108,728;735349,88
2016-04-17 23:00:00;108,158;111,805;107,838;111,762;808811,7
2016-04-24 23:00:00;111,83;111,883;106,276;106,315;898796,55
2016-05-01 23:00:00;106,203;107,499;105,549;107,105;738576,32
2016-05-08 23:00:00;107,054;109,554;107,047;108,595;726937,91
2016-05-15 23:00:00;108,61;110,588;108,465;110,098;663790
2016-05-22 23:00:00;110,099;110,448;109,111;110,25;636286,5
2016-05-29 23:00:00;110,411;111,446;106,509;106,51;788324,5
2016-06-05 23:00:00;106,547;107,903;106,256;106,967;765979,68
2016-06-12 23:00:00;106,8;106,855;103,55;104,1;919720,98
2016-06-19 23:00:00;104,661;106,809;98,955;102,03;937372,71
2016-06-26 23:00:00;101,477;103,39;101,403;102,475;806716,7
2016-07-03 23:00:00;102,601;102,802;99,994;100,549;743487,62
2016-07-10 23:00:00;100,609;106,316;100,516;104,839;1074419,48
2016-07-17 23:00:00;105,318;107,492;105,27;106,036;2276505,42
2016-07-24 23:00:00;106,102;106,723;101,972;102,056;3768803,16
2016-07-31 23:00:00;102,27;102,83;100,679;101,788;2956477,93
2016-08-07 23:00:00;101,984;102,655;100,833;101,284;2076225,36
2016-08-14 23:00:00;101,118;101,453;99,541;100,187;2379724,91
2016-08-21 23:00:00;100,733;101,944;99,941;101,804;2798311,75
2016-08-28 23:00:00;102,046;104,32;101,753;103,897;2664103,38
2016-09-04 23:00:00;104,072;104,131;101,203;102,669;2987389,07
2016-09-11 23:00:00;102,532;103,357;101,418;102,257;3169609,52
2016-09-18 23:00:00;102,119;102,784;100,098;100,978;3112004,38
2016-09-25 23:00:00;100,943;101,84;100,085;101,297;3364514,07
2016-10-02 23:00:00;101,21;104,161;101,184;102,862;3259573,19
2016-10-09 23:00:00;103,247;104,635;102,808;104,077;2786082,53
2016-10-16 23:00:00;104,348;104,371;103,167;103,803;2444634,55
2016-10-23 23:00:00;103,825;105,531;103,72;104,696;864515,97
2016-10-30 23:00:00;104,386;105,231;102,548;103,094;924790,23
2016-11-07 00:00:00;103,993;106,948;101,191;106,635;1393189,71
2016-11-14 00:00:00;106,853;110,95;106,732;110,873;1207229,86
2016-11-21 00:00:00;110,918;113,898;110,269;113,165;1072865,43
2016-11-28 00:00:00;112,769;114,824;111,359;113,466;1190972
2016-12-05 00:00:00;113,264;115,368;112,876;115,258;987168,25
2016-12-12 00:00:00;115,406;118,665;114,737;117,891;1152588,13
2016-12-19 00:00:00;117,954;118,241;116,547;117,296;823509,44
2016-12-26 00:00:00;117,269;117,813;116,047;116,929;695787,83
2017-01-02 00:00:00;116,762;118,604;115,068;116,942;980936,18
2017-01-09 00:00:00;117,013;117,532;113,757;114,43;1330750,43
2017-01-16 00:00:00;114,314;115,621;112,568;114,592;1331555,38
2017-01-23 00:00:00;114,254;115,376;112,523;115,139;1243691,22
2017-01-30 00:00:00;114,745;114,949;112,053;112,551;1289690,6
2017-02-06 00:00:00;112,438;113,857;111,594;113,169;1076585,09
2017-02-13 00:00:00;113,512;114,957;112,618;112,793;1027722,03
2017-02-20 00:00:00;112,88;113,778;111,936;112,083;837847,12
2017-02-27 00:00:00;112,127;114,748;111,69;113,995;1002518,66
2017-03-06 00:00:00;113,883;115,504;113,559;114,724;880113,91
2017-03-12 23:00:00;114,702;115,193;112,564;112,663;858705,72
2017-03-19 23:00:00;112,662;112,898;110,627;111,303;1045657,73
2017-03-26 23:00:00;110,897;112,197;110,109;111,379;969399,98
2017-04-02 23:00:00;111,364;111,589;110,133;111,068;1085256,4
2017-04-09 23:00:00;111,034;111,58;108,548;108,567;902799,94
2017-04-16 23:00:00;108,696;109,487;108,132;109,072;857649,8
2017-04-23 23:00:00;110,521;111,778;109,594;111,498;977101,76
2017-04-30 23:00:00;111,241;113,049;111,205;112,686;722854,62
2017-05-07 23:00:00;112,912;114,37;112,396;113,342;815150,86
2017-05-14 23:00:00;113,132;113,851;110,237;111,247;987794,08
2017-05-21 23:00:00;110,981;112,127;110,862;111,312;856758,49
2017-05-28 23:00:00;111,205;111,711;110,331;110,37;686377,55
2017-06-04 23:00:00;110,341;110,81;109,116;110,329;741577,39
2017-06-11 23:00:00;110,298;111,417;108,814;110,857;788469,52
2017-06-18 23:00:00;110,869;111,787;110,731;111,264;777499,25
2017-06-25 23:00:00;111,103;112,925;111,103;112,352;891165,98
2017-07-02 23:00:00;112,058;114,179;112,058;113,894;756243,94
2017-07-09 23:00:00;113,863;114,494;112,26;112,519;796178,39
2017-07-16 23:00:00;112,442;112,867;111,012;111,121;913044,6
2017-07-23 23:00:00;111,101;112,199;110,548;110,69;968273,7
2017-07-30 23:00:00;110,629;111,048;109,845;110,662;923806,01
2017-08-06 23:00:00;110,707;110,919;108,729;109,168;1045974,26
2017-08-13 23:00:00;109,155;110,948;108,602;109,183;908934,72
2017-08-20 23:00:00;109,343;109,842;108,637;109,337;807343,96
2017-08-27 23:00:00;109,163;110,67;108,266;110,239;935468,65
2017-09-03 23:00:00;109,506;109,934;107,318;107,842;843132,31
2017-09-10 23:00:00;108,156;111,334;108,126;110,826;843133,97
2017-09-17 23:00:00;111,055;112,715;110,996;111,988;1037925,99
